"cargo","ciudad","link","empresa","fpublicacion"
"Mesa Control Sap","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/mesa-control-sap-fresenius-kabi-chile-1002586430.html","Fresenius Kabi Chile","21 de agosto de 2015"
"Jefe de Planta Reciclaje","Conchalí, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-planta-reciclaje-adecco-recursos-humanos-1002586541.html","Adecco Recursos Humanos","23 de agosto de 2015"
"Ingenieros Eléctricos Sénior","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ingenieros-electricos-senior-1002585783.html","","04 de agosto de 2015"
"Jefe de Terreno, construcción obras colector y red de aguas","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-terreno-construccion-obras-colector-y-red-de-aguas-master-asesorias-1002586590.html","Master Asesorias","21 de agosto de 2015"
"Operador Equipo Swabing, Punta Arenas","Punta Arenas, Región XII","http://www.bumeran.cl/empleos/operador-equipo-swabing-punta-arenas-1002584617.html","","28 de agosto de 2015"
"Asistente Área de Contabilidad","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-area-de-contabilidad-1002586092.html","","31 de agosto de 2015"
"Administrativo Cobranzas-Reemplazo","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-cobranzas-reemplazo-adecco-recursos-humanos-1002586889.html","Adecco Recursos Humanos","26 de agosto de 2015"
"MECÁNICO REDUCTORES, SANTIAGO","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/mecanico-reductores-santiago-5s-consultores-1002585897.html","5s consultores","06 de agosto de 2015"
"Jefe de Calidad","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-calidad-componente-humano-1002584208.html","Componente Humano","14 de agosto de 2015"
"Administrativo de Documentación-Reemplazo","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-de-documentacion-reemplazo-adecco-recursos-humanos-1002586558.html","Adecco Recursos Humanos","22 de agosto de 2015"
"Ejecutivos de Call Center","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-de-call-center-corona-1002586451.html","Corona","26 de agosto de 2015"
"Ejecutivos de Call Center (Institucion Bancaria) $350.000, Santiago centro (proyecto)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-de-call-center-institucion-bancaria-$350.000-santiago-centro-proyecto-1002586493.html","","19 de agosto de 2015"
"Asistente Administrativa Reemplazo","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-administrativa-reemplazo-1000577185.html","","13 de agosto de 2015"
"Ejecutivos: Soporte Técnico","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos:-soporte-tecnico-ecr-group-1002502177.html","ECR group","03 de agosto de 2015"
"Ayudante de cocina para Hotel","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/ayudante-de-cocina-para-hotel-1002585649.html","","03 de agosto de 2015"
"Ingeniero eléctrico propuestas (Diseño e Ingeniería)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-electrico-propuestas-diseno-e-ingenieria-recruitme-consulting-1002348656.html","Recruitme Consulting","03 de agosto de 2015"
"Operarios y Cajeras, local Juan Maestro Ricardo Lyon","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/operarios-y-cajeras-local-juan-maestro-ricardo-lyon-gastronomia-y-negocios-1002556715.html","Gastronomia y Negocios","27 de agosto de 2015"
"Teleagendador - Ej.call center","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/teleagendador-ej.call-center-adecco-recursos-humanos-1002585889.html","Adecco Recursos Humanos","15 de agosto de 2015"
"Secretaria de Gerencia Reemplazo","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-de-gerencia-reemplazo-adecco-recursos-humanos-1002585697.html","Adecco Recursos Humanos","11 de agosto de 2015"
"Jefe de Obra","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-obra-componente-humano-1002585796.html","Componente Humano","05 de agosto de 2015"
"Secretaria Administrativa $140.000 por 7 Dias","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-administrativa-$140.000-por-7-dias-1002586203.html","","12 de agosto de 2015"
"Ingeniero Civil Recursos Hidricos $3.400.000, Minera Sierra Gorda (Proyecto) 4x3","Sierra Gorda, Región II","http://www.bumeran.cl/empleos/ingeniero-civil-recursos-hidricos-$3.400.000-minera-sierra-gorda-proyecto-4x3-1002586407.html","","18 de agosto de 2015"
"Arquitecto JEE","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/arquitecto-jee-everis-1002583445.html","Everis","17 de agosto de 2015"
"Operador Extrusión","San Bernardo, Región Metropolitana","http://www.bumeran.cl/empleos/operador-extrusion-human-net-consultores-1002586932.html","Human Net Consultores","27 de agosto de 2015"
"Asistente de Local (Colina)","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-local-colina-adecco-recursos-humanos-1002331081.html","Adecco Recursos Humanos","03 de agosto de 2015"
"LOS ANGELES. ASESOR DE NEGOCIOS, CON EXPERIENCIA EN PRODUCTOS FIJOS Y TI","Los Ángeles, Región VIII","http://www.bumeran.cl/empleos/los-angeles.-asesor-de-negocios-con-experiencia-en-productos-fijos-y-ti-ecr-group-1002586876.html","ECR group","26 de agosto de 2015"
"CONCEPCION. ASESOR DE NEGOCIOS, CON EXPERIENCIA EN PRODUCTOS FIJOS Y TI","Concepción, Región VIII","http://www.bumeran.cl/empleos/concepcion.-asesor-de-negocios-con-experiencia-en-productos-fijos-y-ti-ecr-group-1002585006.html","ECR group","24 de agosto de 2015"
"Secretaria Recepcionista MCH","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-recepcionista-mch-adecco-recursos-humanos-1002582532.html","Adecco Recursos Humanos","10 de agosto de 2015"
"Ejecutivos de Venta en Terreno para Pymes - Telecomunicaciones","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-de-venta-en-terreno-para-pymes-telecomunicaciones-1002582284.html","","14 de agosto de 2015"
"Ejecutivo Venta Empresas/Telecomunicaciones","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-venta-empresas-telecomunicaciones-ecr-group-1002585539.html","ECR group","24 de agosto de 2015"
"Secretaria Recepcionista $480.000 Lampa (Proyecto)","Lampa, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-recepcionista-$480.000-lampa-proyecto-1002586720.html","","28 de agosto de 2015"
"Ejecutivo de Ventas en Terreno para Segmento Pymes","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-de-ventas-en-terreno-para-segmento-pymes-ecr-group-1002024009.html","ECR group","14 de agosto de 2015"
"Secretaria Recepcionista","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-recepcionista-adecco-recursos-humanos-1002586495.html","Adecco Recursos Humanos","19 de agosto de 2015"
"Secretaria de Gerencia Reemplazo","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-de-gerencia-reemplazo-adecco-recursos-humanos-1002585640.html","Adecco Recursos Humanos","07 de agosto de 2015"
"Ejecutivos ventas 30 hrs claro Pyme","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-ventas-30-hrs-claro-pyme-optus-chile-sa-1002586017.html","OPTUS CHILE SA","10 de agosto de 2015"
"Operador Telefónico (Full Time) Viña del Mar","Viña del Mar, Región V","http://www.bumeran.cl/empleos/operador-telefonico-full-time-vina-del-mar-human-net-consultores-1002585990.html","Human Net Consultores","10 de agosto de 2015"
"Operador Telefónico part-time (JORNADA MAÑANA) Viña del Mar","Viña del Mar, Región V","http://www.bumeran.cl/empleos/operador-telefonico-part-time-jornada-manana-vina-del-mar-human-net-consultores-1002585989.html","Human Net Consultores","10 de agosto de 2015"
"Ejecutivo de televentas $400.000 (proyecto) Santiago Centro","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-de-televentas-$400.000-proyecto-santiago-centro-1002586975.html","","28 de agosto de 2015"
"Operador Telefónico part-time (JORNADA TARDE) Viña del Mar","Viña del Mar, Región V","http://www.bumeran.cl/empleos/operador-telefonico-part-time-jornada-tarde-vina-del-mar-human-net-consultores-1002585987.html","Human Net Consultores","10 de agosto de 2015"
"Analista de servicios a las personas (minera), $1.700.000, calama,Proyecto 6x6","Calama, Región II","http://www.bumeran.cl/empleos/analista-de-servicios-a-las-personas-minera-$1.700.000-calama-proyecto-6x6-1002586895.html","","28 de agosto de 2015"
"Call Center Ventas/ Institución Educacional","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/call-center-ventas-institucion-educacional-adecco-recursos-humanos-1002586534.html","Adecco Recursos Humanos","20 de agosto de 2015"
"CALL CENTER URGENTE PLATAFORMA RETAIL","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/call-center-urgente-plataforma-retail-salesland-1002582659.html","SALESLAND","19 de agosto de 2015"
"Jefe de Recupero y Logistica Inversa","Lampa, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-recupero-y-logistica-inversa-partner-consulting-1002586316.html","Partner Consulting","18 de agosto de 2015"
"Administrador de local experiencia en delivery","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/administrador-de-local-experiencia-en-delivery-1002586503.html","","19 de agosto de 2015"
"Promotor Part- Time ( Calama )","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/promotor-part-time-calama-alcansa-s.a.-1002586823.html","Alcansa S.A.","25 de agosto de 2015"
"Técnico  Telefonía celular  Las Condes, La Reina","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-telefonia-celular-las-condes-la-reina-master-asesorias-1002580773.html","Master Asesorias","03 de agosto de 2015"
"Jefe de Contabilidad","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-contabilidad-1002049368.html","","31 de agosto de 2015"
"Secretaria Gerencia (Proyecto) Las Condes","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-gerencia-proyecto-las-condes-1002586507.html","","19 de agosto de 2015"
"Ejecutivos call center cobranza","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-call-center-cobranza-optus-chile-sa-1002586444.html","OPTUS CHILE SA","18 de agosto de 2015"
"Las Condes-Santiago, Vendedores tiendas artículos celulares, computacionales.","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/las-condes-santiago-vendedores-tiendas-articulos-celulares-computacionales.-master-asesorias-1002586582.html","Master Asesorias","21 de agosto de 2015"
"Ejecutivos para Mineduc","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-para-mineduc-optus-chile-sa-1002585707.html","OPTUS CHILE SA","03 de agosto de 2015"
"Vendedor  tienda artículos celulares, Concepción.","Concepción, Región VIII","http://www.bumeran.cl/empleos/vendedor-tienda-articulos-celulares-concepcion.-master-asesorias-1002586584.html","Master Asesorias","21 de agosto de 2015"
"Ejecutivos ventas  Pyme","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-ventas-pyme-optus-chile-sa-1002587013.html","OPTUS CHILE SA","28 de agosto de 2015"
"Recepcionista","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/recepcionista-1002585652.html","","18 de agosto de 2015"
"Jefe Administrativo Arica","Arica, Región XV","http://www.bumeran.cl/empleos/jefe-administrativo-arica-1002582419.html","","04 de agosto de 2015"
"Ejecutivos ventas claro Pyme","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-ventas-claro-pyme-optus-chile-sa-1002586059.html","OPTUS CHILE SA","10 de agosto de 2015"
"Promotor Part-Time ( Rancagua )","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/promotor-part-time-rancagua-alcansa-s.a.-1002586825.html","Alcansa S.A.","25 de agosto de 2015"
"Administrador de Contrato Servicios Mineros","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/administrador-de-contrato-servicios-mineros-ingenieria-informatica-kibernum-s.a.-1002586235.html","Ingenieria Informática Kibernum S.A.","12 de agosto de 2015"
"Operador Telefónico (Fin de semana) Viña del Mar","Viña del Mar, Región V","http://www.bumeran.cl/empleos/operador-telefonico-fin-de-semana-vina-del-mar-human-net-consultores-1000434617.html","Human Net Consultores","10 de agosto de 2015"
"Verificador Telefónico","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/verificador-telefonico-corona-1002067663.html","Corona","27 de agosto de 2015"
"Sub Gerente de Contabilidad","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/sub-gerente-de-contabilidad-recruitme-consulting-1002581763.html","Recruitme Consulting","27 de agosto de 2015"
"Promotor Part-Time ( Temuco )","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/promotor-part-time-temuco-alcansa-s.a.-1002586824.html","Alcansa S.A.","25 de agosto de 2015"
"Analista Administrativo y Operacional","Quilicura, Región Metropolitana","http://www.bumeran.cl/empleos/analista-administrativo-y-operacional-adecco-recursos-humanos-1002585959.html","Adecco Recursos Humanos","07 de agosto de 2015"
"Ejecutivo Comercial en Terreno para Importante empresa de Seguridad","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-comercial-en-terreno-para-importante-empresa-de-seguridad-randstad-1002585952.html","Randstad","07 de agosto de 2015"
"Administrador de local experiencia en delivery","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/administrador-de-local-experiencia-en-delivery-1002586637.html","","21 de agosto de 2015"
"Ejecutivas/os de venta terreno","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivas-os-de-venta-terreno-grupo-nuestros-parques-1002586183.html","Grupo Nuestros Parques","11 de agosto de 2015"
"Asistente de Remuneraciones Payroll. Huechuraba","Conchalí, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-remuneraciones-payroll.-huechuraba-adecco-recursos-humanos-1002584979.html","Adecco Recursos Humanos","03 de agosto de 2015"
"Tesorero – Recaudador de Valores Pudahuel","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/tesorero-recaudador-de-valores-pudahuel-adecco-recursos-humanos-1002586809.html","Adecco Recursos Humanos","25 de agosto de 2015"
"Secretaria con Experiencia en Salud","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-con-experiencia-en-salud-global-jobs-1002586420.html","Global Jobs","20 de agosto de 2015"
"Randstad para Telefónica del Sur requiere Ejecutivo de Ventas Terreno Concepción","Concepción, Región VIII","http://www.bumeran.cl/empleos/randstad-para-telefonica-del-sur-requiere-ejecutivo-de-ventas-terreno-concepcion-randstad-1002551551.html","Randstad","05 de agosto de 2015"
"Marca de conservas necesita promotoras para Sector Oriente o Gran Avenida $14.000 diario!","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/marca-de-conservas-necesita-promotoras-para-sector-oriente-o-gran-avenida-$14.000-diario!-ecr-group-1002586244.html","ECR group","17 de agosto de 2015"
"Secretaria ( Santiago Centro ).","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-santiago-centro-.-alcansa-s.a.-1002586713.html","Alcansa S.A.","24 de agosto de 2015"
"Secretaria con Experiencia en Salud","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-con-experiencia-en-salud-global-jobs-1002586779.html","Global Jobs","24 de agosto de 2015"
"Analista De Cuentas- Contador Auditor","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-cuentas-contador-auditor-adecco-recursos-humanos-1002583534.html","Adecco Recursos Humanos","17 de agosto de 2015"
