"cargo","ciudad","link","empresa","fpublicacion"
"Jefe de turno","Locales Papa Johns","http://www.trabajando.cl/empleos/ofertas/1773697/Jefe_de_turno.html","Papa Johns Pizza","31-08-2015"
"Admimistrativo","Las Condes","http://www.trabajando.cl/empleos/ofertas/2436230/Admimistrativo.html","Xinergia Laboral","31-08-2015"
"Título del Aviso Atencion !!!Analista Comercial para Banco por Proyecto","santiago","http://www.trabajando.cl/empleos/ofertas/2531623/Titulo_del_Aviso_Atencion_Analista_Comercial_para_Banco_por_Proyecto.html","Xinergia","31-08-2015"
"Digitador Experiencia área contable Proyecto 4 Meses","Santiago","http://www.trabajando.cl/empleos/ofertas/2392258/Digitador_Experiencia_area_contable_Proyecto_4_Meses.html","Importante Empresa","31-08-2015"
"LAMPA!!!.Asistente Atención Cliente.Región Metropolitana de Santiago","Lampa","http://www.trabajando.cl/empleos/ofertas/2583299/LAMPA_Asistente_Atencion_Cliente_Region_Metropolitana_de_Santiago.html","Bolsa de Empleos Xinergia","31-08-2015"
"Se Requiere Asistente Atención a Clientes para Proyecto!!","Providencia","http://www.trabajando.cl/empleos/ofertas/2567854/Se_Requiere_Asistente_Atencion_a_Clientes_para_Proyecto.html","Importante Empresa","31-08-2015"
"Se Requiere Prevencionista de Riesgos para Importante Empresa del Área Informati","Las Condes","http://www.trabajando.cl/empleos/ofertas/2560251/Se_Requiere_Prevencionista_de_Riesgos_para_Importante_Empresa_del_Area_Informati.html","Importante Empresa","31-08-2015"
"Despachador de Local Part Time - Papa JohnS Pizza","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1773959/Despachador_de_Local_Part_Time_Papa_JohnS_Pizza.html","Papa John´s Pizza","31-08-2015"
"Executive Assistant Manejo de Ingles Avanzado con Experiencia en Multinacional.","Las Condes","http://www.trabajando.cl/empleos/ofertas/2544800/Executive_Assistant_Manejo_de_Ingles_Avanzado_con_Experiencia_en_Multinacional.html","Xinergia","31-08-2015"
"Personal Part Time Local Vitacura - Papa JohnS Pizza","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1774016/Personal_Part_Time_Local_Vitacura_Papa_JohnS_Pizza.html","Papa John´s Pizza","31-08-2015"
"Pizzero Part Time Local Huechuraba","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1774009/Pizzero_Part_Time_Local_Huechuraba.html","Papa John´s Pizza","31-08-2015"
"Repartidor con vehículo propio La Reina.","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/2226365/Repartidor_con_vehiculo_propio_La_Reina.html","Papa John´s Pizza","31-08-2015"
"Personal Part Time - Papa John'S Pizza Concón","Tienda ubicada en Con con","http://www.trabajando.cl/empleos/ofertas/2570960/Personal_Part_Time_Papa_John_S_Pizza_Concon.html","Pj Chile","31-08-2015"
"Papa JohnS Pizza Busca Personal Part Time Local la Dehesa","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1773993/Papa_JohnS_Pizza_Busca_Personal_Part_Time_Local_la_Dehesa.html","Papa John´s Pizza","31-08-2015"
"Papa JohnS Pizza - Personal Part Time Local los Trapenses","Local de Papa john´s","http://www.trabajando.cl/empleos/ofertas/1774032/Papa_JohnS_Pizza_Personal_Part_Time_Local_los_Trapenses.html","Papa John´s Pizza","31-08-2015"
"Ingeniero de Procesos","Til-Til","http://www.trabajando.cl/empleos/ofertas/2689111/Ingeniero_de_Procesos.html","CMPC","28-08-2015"
"Fast Food en la Región Metropolitana invita a Encargados (as) de Turno!!","Santiago","http://www.trabajando.cl/empleos/ofertas/2692982/Fast_Food_en_la_Region_Metropolitana_invita_a_Encargados_as_de_Turno.html","Reservado","31-08-2015"
"Buscamos Encargados (as) de Turno para Zona Oriente!!","Santiago","http://www.trabajando.cl/empleos/ofertas/2692997/Buscamos_Encargados_as_de_Turno_para_Zona_Oriente.html","Telepizza Chile S.A.","31-08-2015"
"Ingeniero de Procesos","San Bernardo","http://www.trabajando.cl/empleos/ofertas/2692580/Ingeniero_de_Procesos.html","Watts","31-08-2015"
"Ingeniero Mecánico","Maipu","http://www.trabajando.cl/empleos/ofertas/2686534/Ingeniero_Mecanico.html","Importante empresa líder en su rubro","31-08-2015"
"BARTENDER JUNIOR","ANTOFAGASTA","http://www.trabajando.cl/empleos/ofertas/2631520/BARTENDER_JUNIOR.html","ENJOY ANTOFAGASTA","31-08-2015"
"Jefes de Turno Papa John's Pizza Irarrazaval","Papa John's Pizza Irarrázaval","http://www.trabajando.cl/empleos/ofertas/2164197/Jefes_de_Turno_Papa_John_s_Pizza_Irarrazaval.html","Papa John´s Pizza","31-08-2015"
"DESPACHADORES LOCALES PAPA JOHN´S PIZZA","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1988892/DESPACHADORES_LOCALES_PAPA_JOHN_S_PIZZA.html","Papa John´s Pizza","31-08-2015"
"Asesor en  Prevención de Riesgos","Huechuraba","http://www.trabajando.cl/empleos/ofertas/2645555/Asesor_en_Prevencion_de_Riesgos.html","Varios","30-08-2015"
"Asesor en Prevención de Riesgos y Salud Ocupacional","Santiago","http://www.trabajando.cl/empleos/ofertas/2236387/Asesor_en_Prevencion_de_Riesgos_y_Salud_Ocupacional.html","Importante Empresa Minera","31-08-2015"
"Atencion!! Se busca Prevencionista de Riesgo","Providencia","http://www.trabajando.cl/empleos/ofertas/2566527/Atencion_Se_busca_Prevencionista_de_Riesgo.html","Xinergia","31-08-2015"
"Operarios Full time 45 horas semanales- Local de Macul.","Local de Papa John´s.","http://www.trabajando.cl/empleos/ofertas/1773878/Operarios_Full_time_45_horas_semanales_Local_de_Macul.html","Papa John´s Pizza","31-08-2015"
"Repartidor con Auto o Moto Propia - Local la Florida","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1774129/Repartidor_con_Auto_o_Moto_Propia_Local_la_Florida.html","Papa John´s Pizza","31-08-2015"
"Repartidores con Vehículo Propio - Nuevo Papa JohnS Camino el Alba (San Carlos)","San Carlos de Apoquindo","http://www.trabajando.cl/empleos/ofertas/2345124/Repartidores_con_Vehiculo_Propio_Nuevo_Papa_JohnS_Camino_el_Alba_San_Carlos.html","Pj Chile","31-08-2015"
"Busca repartidores /drivers para nuestro local de Peñalolén","Tienda Peñalolén","http://www.trabajando.cl/empleos/ofertas/860707/Busca_repartidores_drivers_para_nuestro_local_de_Penalolen.html","Papa Johns Pizza","31-08-2015"
"Bulnes Cajero Bancario Sistema Finesse Proyecto $420.000","Santiago","http://www.trabajando.cl/empleos/ofertas/2426117/Bulnes_Cajero_Bancario_Sistema_Finesse_Proyecto_420_000.html","Importante Empresa","31-08-2015"
"Atención Promotoras Bancaria de Punta Arenas!!!! para Proyecto","Punta Arenas","http://www.trabajando.cl/empleos/ofertas/2560902/Atencion_Promotoras_Bancaria_de_Punta_Arenas_para_Proyecto.html","Importante Empresa requiere","31-08-2015"
"Atención Promotoras Bancaria de Pucon!!!! para Proyecto","Pucon","http://www.trabajando.cl/empleos/ofertas/2560904/Atencion_Promotoras_Bancaria_de_Pucon_para_Proyecto.html","Importante Empresa requiere","31-08-2015"
"San José de Maipo Cajero Bancario Sistema Finesse $420.000","san jose","http://www.trabajando.cl/empleos/ofertas/2431225/San_Jose_de_Maipo_Cajero_Bancario_Sistema_Finesse_420_000.html","Importante Empresa","31-08-2015"
"ILLAPÉL, ANDACOLLO!!! Cajeros/as por Temporada Experiencia Banco/ Sistema Finesse $420.000 Aprox.","illapel","http://www.trabajando.cl/empleos/ofertas/2419218/ILLAPEL_ANDACOLLO_Cajeros_as_por_Temporada_Experiencia_Banco_Sistema_Finesse_420_000_Aprox.html","Bolsa de Empleos Xinergia","31-08-2015"
"Junior con Experiencia Bancarios.por reemplazo","santiago","http://www.trabajando.cl/empleos/ofertas/2558410/Junior_con_Experiencia_Bancarios_por_reemplazo.html","Importante Empresa requiere","31-08-2015"
"Profesional Experiencia en Relaciones Laborales Idealmente en Transnacionales","Santiago","http://www.trabajando.cl/empleos/ofertas/2512944/Profesional_Experiencia_en_Relaciones_Laborales_Idealmente_en_Transnacionales.html","Importante Empresa","31-08-2015"
"Colina!!! Cajero Bancario Sistema Finesse 420.000","colina","http://www.trabajando.cl/empleos/ofertas/2424422/Colina_Cajero_Bancario_Sistema_Finesse_420_000.html","importante empresa","31-08-2015"
"Secretarias Gerenciales por Reemplazo, para importante entidad bancaria","santiago","http://www.trabajando.cl/empleos/ofertas/2558202/Secretarias_Gerenciales_por_Reemplazo_para_importante_entidad_bancaria.html","Importante Empresa requiere","31-08-2015"
"Tec/Administración Carrera a Fin. Mesa Ayuda Proyecto 3 Meses","Santiago","http://www.trabajando.cl/empleos/ofertas/2415248/Tec_Administracion_Carrera_a_Fin_Mesa_Ayuda_Proyecto_3_Meses.html","Importante Empresa","31-08-2015"
"San Bernardo Junior Proyecto 2 Meses Licencia Clase B $350.000","Santiago","http://www.trabajando.cl/empleos/ofertas/2422853/San_Bernardo_Junior_Proyecto_2_Meses_Licencia_Clase_B_350_000.html","Importante Empresa","31-08-2015"
"Analista Senior Informático Proyecto 6 Meses Banco. SQL, ACCESS, EXCEL","Santiago","http://www.trabajando.cl/empleos/ofertas/2371600/Analista_Senior_Informatico_Proyecto_6_Meses_Banco_SQL_ACCESS_EXCEL.html","Importante Empresa","31-08-2015"
"Concepción! Administrativo Experiencia Rrhh Reemplazo Licencia Médica","concepcion","http://www.trabajando.cl/empleos/ofertas/2434208/Concepcion_Administrativo_Experiencia_Rrhh_Reemplazo_Licencia_Medica.html","Importante Empresa","31-08-2015"
"Repartidores con Vehículo propio (Auto o Moto) - Nuevo Papa John's Pizza Temuco","Temuco","http://www.trabajando.cl/empleos/ofertas/2626744/Repartidores_con_Vehiculo_propio_Auto_o_Moto_Nuevo_Papa_John_s_Pizza_Temuco.html","PJ CHILE S.A.","31-08-2015"
"Psicólogo Carrera a Fin Expe. Intervención Negociaciones Colectivas/ Sindicatos","Santiago","http://www.trabajando.cl/empleos/ofertas/2446727/Psicologo_Carrera_a_Fin_Expe_Intervencion_Negociaciones_Colectivas_Sindicatos.html","Importante Empresa","31-08-2015"
"Despachador - Local Apoquindo","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1773968/Despachador_Local_Apoquindo.html","Papa John´s Pizza","31-08-2015"
"Renca!! Técnico en Administración  Empresas  Coordinador de Equipo Renca 450.000","renca","http://www.trabajando.cl/empleos/ofertas/2402377/Renca_Tecnico_en_Administracion_Empresas_Coordinador_de_Equipo_Renca_450_000.html","Importante Empresa","31-08-2015"
"Personal Full Time - Nuevo Papa Johns Pizza Irarrazaval","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/2164288/Personal_Full_Time_Nuevo_Papa_Johns_Pizza_Irarrazaval.html","Papa John´s Pizza","31-08-2015"
"Papa JohnS Pizza, Busca Pizzero Part Time Local la Florida","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1774053/Papa_JohnS_Pizza_Busca_Pizzero_Part_Time_Local_la_Florida.html","Papa John´s Pizza","31-08-2015"
"Operario Full time- Lo Barnechea.","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1773924/Operario_Full_time_Lo_Barnechea.html","Papa John´s Pizza","31-08-2015"
"Ejecutivo Mesa de Ayuda  $380.000","Santiago","http://www.trabajando.cl/empleos/ofertas/2415254/Ejecutivo_Mesa_de_Ayuda_380_000.html","Importante Empresa","31-08-2015"
"Auxiliar de Párvulo","Las condes","http://www.trabajando.cl/empleos/ofertas/2507824/Auxiliar_de_Parvulo.html","Xinergia","31-08-2015"
"Auxiliares de Párvulo","Las condes","http://www.trabajando.cl/empleos/ofertas/2507811/Auxiliares_de_Parvulo.html","Xinergia","27-08-2015"
"Papa JphnS Pizza Busca Repartidores Part Time (Con Auto o Moto Propia)","Local de Papa John´s","http://www.trabajando.cl/empleos/ofertas/1774176/Papa_JphnS_Pizza_Busca_Repartidores_Part_Time_Con_Auto_o_Moto_Propia.html","Papa John´s Pizza","31-08-2015"
"Asistente de Sonido Lunes a Viernes $300.000.","Santiago Centro","http://www.trabajando.cl/empleos/ofertas/2510084/Asistente_de_Sonido_Lunes_a_Viernes_300_000.html","Importante empresa requiere","31-08-2015"
"NUNOA!!!.Asistente Atención Cliente.Región Metropolitana de Santiago","Ñuñoa","http://www.trabajando.cl/empleos/ofertas/2506742/NUNOA_Asistente_Atencion_Cliente_Region_Metropolitana_de_Santiago.html","Bolsa de Empleos Xinergia","31-08-2015"
"Operadores de local / Pizzeros Part time y Full Time Vitacura","Tiendas de Papa Johns Vitacura","http://www.trabajando.cl/empleos/ofertas/962825/Operadores_de_local_Pizzeros_Part_time_y_Full_Time_Vitacura.html","Papa John´s Pizza","31-08-2015"
"Curico, Teno, Romeral, Molina!! Asistente Atención Cliente Experiencia con Banco","CURICO","http://www.trabajando.cl/empleos/ofertas/2495709/Curico_Teno_Romeral_Molina_Asistente_Atencion_Cliente_Experiencia_con_Banco.html","Xinergia","31-08-2015"
"Peñalolen Cajero Bancario Sistema Finesse $420.000","Santiago","http://www.trabajando.cl/empleos/ofertas/2447896/Penalolen_Cajero_Bancario_Sistema_Finesse_420_000.html","Importante Empresa","31-08-2015"
"Promotora San Fernando!!!! 370.000 media jornada","San Fernando","http://www.trabajando.cl/empleos/ofertas/2465632/Promotora_San_Fernando_370_000_media_jornada.html","Xinergia","31-08-2015"
"Secretarias Gerenciales por Reemplazo, para importante entidad bancaria","santiago","http://www.trabajando.cl/empleos/ofertas/2558201/Secretarias_Gerenciales_por_Reemplazo_para_importante_entidad_bancaria.html","Importante Empresa requiere","31-08-2015"
"HUECHURABA!!!Asistente Atención ClienteExperiencia en Sistema Finesse para Banco","la florida","http://www.trabajando.cl/empleos/ofertas/2506787/HUECHURABA_Asistente_Atencion_ClienteExperiencia_en_Sistema_Finesse_para_Banco.html","Xinergia","31-08-2015"
"Coordinador/Administrativo de Soporte Técnico  Proyecto 6 Meses Renca. $450.000","renca","http://www.trabajando.cl/empleos/ofertas/2391816/Coordinador_Administrativo_de_Soporte_Tecnico_Proyecto_6_Meses_Renca_450_000.html","Importante Empresa","31-08-2015"
"Técnico en Rrhh Experiencia en el Cargo Proyecto 1 Mes Pudahuel.","pudahuel","http://www.trabajando.cl/empleos/ofertas/2371163/Tecnico_en_Rrhh_Experiencia_en_el_Cargo_Proyecto_1_Mes_Pudahuel.html","Importante Empresa","31-08-2015"
"Junior Bancario presentarse el 04/08/2015","santiago","http://www.trabajando.cl/empleos/ofertas/2582448/Junior_Bancario_presentarse_el_04_08_2015.html","Xinergia","31-08-2015"
"Ingeniero de Procesos, para Reemplazo Bancario $850.000 Descanso Maternal.","Santiago","http://www.trabajando.cl/empleos/ofertas/2358003/Ingeniero_de_Procesos_para_Reemplazo_Bancario_850_000_Descanso_Maternal.html","Importante Empresa","31-08-2015"
"Contac Center Cuidad Empresarial Huechuraba Proyecto 2 Meses","huechuraba","http://www.trabajando.cl/empleos/ofertas/2351251/Contac_Center_Cuidad_Empresarial_Huechuraba_Proyecto_2_Meses.html","Importante Empresa","31-08-2015"
"Soporte Informático Terreno 7X24-Atm Bancario $550.000 .Proyecto Inicial 4 Meses","Santiago","http://www.trabajando.cl/empleos/ofertas/2328667/Soporte_Informatico_Terreno_7X24_Atm_Bancario_550_000_Proyecto_Inicial_4_Meses.html","Importante Empresa","31-08-2015"
"Contador General Proyecto 2 Meses 300.000 Líquido + Vales de Colación","Santiago","http://www.trabajando.cl/empleos/ofertas/2343274/Contador_General_Proyecto_2_Meses_300_000_Liquido_Vales_de_Colacion.html","Importante Empresa","31-08-2015"
"Adminsitrativo Contable Reemplazo Banco","Santiago","http://www.trabajando.cl/empleos/ofertas/2335015/Adminsitrativo_Contable_Reemplazo_Banco.html","Importante Empresa","31-08-2015"
"Analista Experiencia en Leasing Proyecto 2 Meses Inicial Banco","Santiago","http://www.trabajando.cl/empleos/ofertas/2309568/Analista_Experiencia_en_Leasing_Proyecto_2_Meses_Inicial_Banco.html","Importante Empresa Bancaria","31-08-2015"
"Nochero","","http://www.trabajando.cl/empleos/ofertas/2670961/Nochero.html","Comunidad Edificio José de Moraleda","17-08-2015"
"Administrador de Documentos Proyecto 2 Meses Sector Oriente","Santiago","http://www.trabajando.cl/empleos/ofertas/2403974/Administrador_de_Documentos_Proyecto_2_Meses_Sector_Oriente.html","Importante Empresa","31-08-2015"
"Administrativo Servicio al Cliente con Portugues","Santiago Centro","http://www.trabajando.cl/empleos/ofertas/2683472/Administrativo_Servicio_al_Cliente_con_Portugues.html","Importante Empresa Multinacional","21-08-2015"
"Administrativo Servicio al Cliente con Inglés","Santiago Centro","http://www.trabajando.cl/empleos/ofertas/2684021/Administrativo_Servicio_al_Cliente_con_Ingles.html","Importante Empresa Multinacional","21-08-2015"
"CONSTITUCION!!!.Asistente Atención Cliente. Región del Maule","Constitución","http://www.trabajando.cl/empleos/ofertas/1926758/CONSTITUCION_Asistente_Atencion_Cliente_Region_del_Maule.html","Xinergía","19-08-2015"
"Linares, Longavi, Parral !!!!!Asistente Atención Cliente por Reemplazo.Región del Maule","Linares, Longavi, Parral","http://www.trabajando.cl/empleos/ofertas/2481737/Linares_Longavi_Parral_Asistente_Atencion_Cliente_por_Reemplazo_Region_del_Maule.html","Xinergia","31-08-2015"
"MOLINA!!!.Asistente Atención Cliente. Región del Maule","Molina","http://www.trabajando.cl/empleos/ofertas/2497550/MOLINA_Asistente_Atencion_Cliente_Region_del_Maule.html","Bolsa de Empleos Xinergia","31-08-2015"
"Asistente Comercial Banco Descanso Maternal","renca","http://www.trabajando.cl/empleos/ofertas/2325883/Asistente_Comercial_Banco_Descanso_Maternal.html","Importante Empresa","31-08-2015"
"Analista Contador General/Auditor Ideal Experiencia en Rrhh/ Gestión de Calidad","Providencia","http://www.trabajando.cl/empleos/ofertas/2320306/Analista_Contador_General_Auditor_Ideal_Experiencia_en_Rrhh_Gestion_de_Calidad.html","Importante Empresa","31-08-2015"
"Importante Empresa de Rrhh Requiere Encargado de Área de Prevención. Sector Cent","Santiago","http://www.trabajando.cl/empleos/ofertas/2387178/Importante_Empresa_de_Rrhh_Requiere_Encargado_de_Area_de_Prevencion_Sector_Cent.html","Importante Empresa","31-08-2015"
"Analista Comex. Experiencia Cambios y Transferencias Proyecto Banco2 Meses In.","Santiago","http://www.trabajando.cl/empleos/ofertas/2309854/Analista_Comex_Experiencia_Cambios_y_Transferencias_Proyecto_Banco2_Meses_In.html","Importante Empresa Bancaria","31-08-2015"
"Contador Experiencia en contabilidad de  Costos Talagante Manejo QAD","talagante","http://www.trabajando.cl/empleos/ofertas/2336364/Contador_Experiencia_en_contabilidad_de_Costos_Talagante_Manejo_QAD.html","Importante Empresa","31-08-2015"
"Comuna de Aysén Práctica Atención Cliente Banco","aysén","http://www.trabajando.cl/empleos/ofertas/2383555/Comuna_de_Aysen_Practica_Atencion_Cliente_Banco.html","Importante Empresa","31-08-2015"
